text	pred_label	true_label
This Bill does not make our trade unions weaker, in the long term it will help them be stronger by making them more transparent, more legitimate and, most of all, more democratic. The greatest danger unions in this country face is not from the legislators of this House, it is from the loss of the public’s trust.	RIGHTS	RIGHTS
Unions have always been powerful advocates for their members’ rights, but it is important that we find a balance between the right of union members to strike and the rights of millions of working people to access the vital public services they rely on and to go about their daily lives without disruption. When 450,000 teachers go on strike in England, more than 8 million children are affected—millions of working families where mums or dads have to take a day off work.	BALANC	BALANC
Does the hon. Gentleman agree that the use of the terms “working families” and “working people” as if people who are involved in trade unions are not good working people is offensive—just as offensive as this Bill is?	JUST	JUST
I completely reject those comments. There is nothing in this Bill that is offensive: it is a moderate Bill that is attempting to balance the rights—[Interruption.] Absolutely, it is a moderate Bill that is balancing the right to strike with the rights of people who are trying to earn a living in difficult circumstances, and trying to get to work or go about their daily business.	BALANC	BALANC
I agree with my hon. Friend. In today’s world, it is important that we maintain a competitive economy and increase employment, and having trade union legislation that is updated for that modern economy is vital if trade unions are to ensure their relevance in today’s economy.	ECONOMIC	ECONOMIC
Therefore it is right that key provisions in the existing picketing code become legally binding. It is right that unions are accountable for the behaviour of their picket lines, to tackle this problem of intimidation, otherwise I fear the reprehensible actions of a few—a tiny minority—will undermine the lawful, peaceful reputation of the vast majority of unions and their members.	COMPL	COMPL
In sum, this Bill ensures that unions can continue to play a valuable role, doing the work they do best while operating with the transparency, fairness and democracy they need to retain the public’s confidence. This is not a Bill against trade unions, it is a moderate Bill that balances the rights of unions and people working across this country, and I commend it to the House.	BALANC	BALANC
Peaceful protest is an important part of an open and democratic society, and there should be no place for a law that makes criminals of people making their voices heard in this way. But the Minister’s eagerness to undermine the trades unions, and put limits on their members’ rights to freedom of expression, makes me wonder exactly what it is that he is scared of.	AUTONOMY	AUTONOMY
The recently announced extension of pay restraint will hurt these workers for a further four years, with most having already been hit pretty hard with poorer deals on pensions,	RIGHTS	ECONOMIC
The Bill dictates that industrial action, including strike action, will only be lawful if a minimum 50% turnout among those trade union members entitled to vote is achieved, while additionally requiring 40% of those members balloted to vote in favour of industrial action across what the Government term “important public services”. This term is of great significance. The Tory manifesto, as well as the subsequent Queen’s Speech briefings, stated that the 40% requirement would apply only to four “essential public services”: health, fire, transport and education services. Yet the Government have now extended this list to include other sectors, such as border security, the decommissioning of nuclear installations and the management of radioactive waste.	REPLIC	REPLIC
I would also welcome any clarity the Minister can provide around how he intends to escape the inevitable confusion arising when attempting to ballot a workplace where some occupations are covered by the “important public services” provisions and others are not. Will the Minister give further details on the requirement for “reasonably detailed” information to be provided on ballot papers? If a failure to provide such information is to be a basis for legal action by employers against workers taking industrial action, it is crucial that the House should be informed in advance of how “reasonably detailed” is to be defined	RIGHTS	ADEQ
Much was achieved by the combined work of the Labour party and the trade unions in enhancing workers’ rights, but Labour Members, some of whom tend to use rather over-the-top language, should recognise that things have changed quite a lot in the past 50 or 60 years.	ADEQ	ADEQ
If a teachers’ strike is called, it is other workers who feel the consequences. The working lives of the mums and dads are disrupted. They have to pay for alternative childcare and go through the stress and hassle of not being able to pick up their children from school and not knowing who will do so. It is right that we should balance the interests of the two groups of workers.	BALANC	BALANC
It simply seeks to balance the interests of the workers in the trade union against those of other workers who are subjected to the effects of the strike.	BALANC	BALANC
Is the hon. Gentleman aware that the chief executive of the Chartered Institute of Personnel and Development has suggested that the Bill is dealing with problems of the past and has nothing to do with the current situation?	JUST	REPLIC
Thirdly, the Bill works to redress the balance between striking and non-striking workers through the proposals to minimise the disruption caused by strike action. It is perfectly sensible to require 14 days’ notice of a strike. It would also be sensible, for example, that if the teachers at my daughter’s school were to go on strike, agency workers could be brought in so that my children’s education would not be disrupted.	BALANC	BALANC
Interestingly, given where the Labour party is at this stage, Labour Members have a choice: are they going to embrace the modern world and be on the side of workers—people in their constituencies who go out to work every day and do not want to be disrupted —or are they going to go back to the same old arguments that we thought had been settled 20 or 30 years ago? Interestingly, the measures taken then have never been repealed by the Labour party. I am absolutely clear which side I am on and which side the Conservative party is on. We are on the side of ordinary, hard-working people, while maintaining the right to strike. That is why I shall be voting in favour of this legislation.	BALANC	BALANC
I also come here, however, as someone who knows that the most challenging situations and all the difficult discussions were entirely more productive and more effective, and carried more weight, because they were dealt with in partnership with trade unions. I did not always agree with my trade union counterparts, and they certainly did not always agree with me, but that is surely the point: sometimes there will be different perspectives, and that is entirely healthy and appropriate. It is clear that when tough decisions have to be made, communication is the key to an effective and productive workplace culture. We do need to accept, however, that occasionally we will not agree, no matter how much discussion we have had—that is a fact of life—and no Bill will make employers and staff agree on everything.	RELATE	RELATE
What this Bill will do is: ensure that any disagreement is squashed by management, without any constructive dialogue, render any dialogue that there is futile, and ensure that the important and constructive voices of staff are lost, drowned in a welter of arguments about  minutiae of process or brushed aside. This Bill is a recipe for turning disagreement into conflict, and for escalating a short-term problem into a fundamental break in relationships in the workplace.	RELATE	RELATE
We have already heard about the leading academics in industrial relations who wrote to the newspapers describing the proposals as “draconian” and “perverse”.	JUST	JUST
They recognise the positive contributions of unions to performance, improvement and innovation in the workplace, and they decry the Government’s proposals as undermining the ability of unions to protect terms and conditions, and leading to the loss of employee voice.	AUTONOMY	AUTONOMY
Even the Chancellor is now persuaded that low pay is a problem that we have to grapple with, so we must wonder why the Government are so keen to introduce this Bill.	POLIT	REPLIC
In the last four years of the last millennium—1996 to 1999—there were 199,000 days lost from private sector strikes, compared with 278,000 from public sector strikes. In the past four years—2010 to 2014—the number for the private sector had more than halved, to 74,000, whereas the figure for the public sector had more than doubled, to 573,000. Something in this consensus is working in the private sector but not working so well in the public sector. A particular issue is that in three of the past five years one area of the public sector, education, accounted for more than 50% of public sector strikes.	ADEQ	ADEQ
First, on the issue of the 40% additional threshold, I am pleased that the Government are looking at consultation, but the points made about the ability of the union leadership to control and minimise wildcat strikes do carry quite a weight. It would be interesting for the Minister to consider whether the notice period of 14 days before strike action will achieve most of the goals that are seen as required for that 40% threshold. May I encourage the Minister to include in clause 6(1), on information to the certification officer, a provision about the outcome of the industrial action? That information is useful for members, too. If they are asked to go on strike, they should know what the consequence of the strike was—what they achieved by it—so they can see whether such action is playing a good role.	REPLIC	REPLIC
This is a Bill of naked discrimination against the trade unions, designed to cut the funding of the Labour party severely and, thus, to entrench the Tory party in power, as well as to make it almost impossible to strike in certain industrial sectors.	AUTONOMY	POLIT
The best answer to that was that given by The Times commentator	REPLIC	 Philip Collins
“Strike action	BALANC	 fox hunting
The last thing that the workers want to do is to go on strike, but when they have genuine, reasonable and pressing demands over such essential issues such as job losses, safety problems and pay, and those demands are swept to one side, as they often are, with little or no negotiation, they have no alternative but to take industrial action. To blame and penalise them and not bad management, as the Tory party and its pals in the media automatically do, is a total charade.	RELATE	RELATE
Today, we see that those on the left are at it again. They love a revolution, but this time they could not even convince their Front-Bench Members—well, they are on the Front Bench now—to follow them.	POLIT	POLIT
Saturday’s leadership election result underlined the fact that the policies of Labour’s new Front-Bench team are a clear threat not only to our national security but to our economic recovery. With the increase in union influence that will inevitably follow, this Trade Union Bill will be more relevant than ever before, and I commend the foresight of those Ministers who drafted it.	ECONOMIC	ECONOMIC
It is right that there is a second test, particularly in the more essential public services. Disproportionate disruption can be caused to people who have no say in the calling of that strike. It is important that we ensure that the rights of those who use the service—the public—are taken into account just as much as those who are calling the strike, particularly given the recent tube strikes.	BALANC	BALANC
We need to look at minimum service levels. I understand that the Government are looking at the experiences in Italy and Spain, and I encourage them to take that matter forward. It is positive too that we are looking to end the ban on using agency workers. We must ensure that public services are provided for those who have paid for them—the taxpayer. This Bill will help to take our economy forward, and for that reason it has my full support this evening.	ECONOMIC	ECONOMIC
I declare my interest as a member of Unite the union. The Bill exposes the Government’s self-appointed title as the workers’ party and their claim to be the party for working people as little more than empty rhetoric devised by the spin doctors at Tory HQ. It is a total misnomer to claim to be the party for working people while simultaneously steamrolling over those very workers’ democratic rights and civil liberties	POLIT	POLIT
The Government are carrying out this attack on trade unions not for practical reasons supported by evidence, but out of their ideological commitment to fighting the battles of generations past and to pursuing their mission to weaken and destroy the labour and trade union movement.	AUTONOMY	POLIT
Let us make no mistake about it, the purpose of requiring union members to opt in to political funds is to attack and damage the finances of the Labour party so as to make the Conservative party’s financial advantage even greater than it already is. If this Bill passes, it would break a long-standing consensus in British politics that the Government should not introduce partisan legislation unfairly to disadvantage other political parties.	POLIT	POLIT
“legislation on this subject	RIGHTS	 which would affect the funding of the Labour party
These proposals are so unreasonable and extreme that they will undoubtedly raise the serious prospect of legal challenge. The interference of the state in the affairs of trade unions is counter to article 11 of the European convention on human rights. We are signatories to the European social charter and as a nation we agreed in article 5 that our national laws would not restrict the freedom of workers to form and join organisations for the protection of their economic and social interests. The Bill directly contravenes our country’s commitment under the charter.	LEGAL	LEGAL
Our rights were not handed down from above, they were fought for tooth and nail, often against Conservative Governments. Government Members should be aware that those rights will not be given up easily. If the Government continue with their authoritarian plan to abuse their time in office by attacking our democratic rights, they would be wise to remember that for every action there is a reaction.	AUTONOMY	RIGHTS
The hon. Member for Middlesbrough and the right hon. Member for Kingston upon Hull West and Hessle (Alan Johnson) both asked the question, “What is the purpose of this legislation?” Its principal purpose is to protect people who suffer when strikes take place.	BALANC	BALANC
“It isn’t fair on parents	 who could be missing out on a day�s pay by not working when teachers strike.�	 who could be missing out on a day’s pay by not working when teachers strike.”
Furthermore, since 2008 there have been 26 strikes on the London underground—I am a London MP, and I have lived in this city all my life. Anyone who claims that the National Union of Rail, Maritime and Transport Workers does not strike lightly has not tried to travel in this city during one of those 26 strikes. I point out that 19 of those strikes would not have happened under this legislation.	ADEQ	ADEQ
But does the hon. Gentleman accept that those strikes have tripled since the Tories took over in London in 2008? It is an absolute disgrace that the Mayor of London has never sat down and met the trade unions and treated them as though they were equal partners or human beings in the same race.	ADEQ	RELATE
Moreover, I challenge  the assertion made by some Opposition Members that union activity does not stoke excessive strike action. It is instructive to compare days lost due to strike action in the private sector, where union membership is relatively low, with days lost in the public sector, where union membership is more widespread. We find that last year the number was 40 times higher in the public sector than it was in the private sector, despite the fact that terms and conditions—pay, holidays and so on—are, if anything, slightly better in the public sector.	POLIT	POLIT
Last-minute strikes and poor trade union practices hurt Britain’s productivity and growth at home and hinder our competitiveness abroad. The reforms in this Bill are welcome, beginning with reform of balloting for strikes. Strikes should only ever be a last resort and held as a result of a clear, positive decision.	ECONOMIC	ECONOMIC
I therefore welcome the measures in the Bill to provide more clarity and democracy. The Bill will improve trade union practices and increase transparency. I particularly commend three measures: first, time-limited mandates, which will improve clarity and democratic legitimacy, secondly, the requirement for a clear description of the planned industrial action, which is fair and reasonable, and thirdly, the proposal for a new, transparent opt-in system for political subscriptions, which is welcome.	REPLIC	AUTONOMY
A poll by the Federation of Small Businesses found that last year’s strike action on the London underground cost about £600 million in lost hours, lost business, and lost productivity. Across Britain this year, we have again seen the shut-down of the London underground, strikes on ferries in western Scotland, strikes on trains on the First Great Western network, and strikes on buses in Cardiff, with future strikes potentially affecting the rugby world cup.	ECONOMIC	ECONOMIC
The cost of this last-minute, poorly supported industrial action is substantial. It hurts our economy at home and hinders our competitiveness on the world stage. If we are to run and win the global race for success in an increasingly competitive global market, we need our shops and businesses to be open, generating wealth, we need our students and apprentices at school or college learning and developing the skills to win, and we need our workers and communities on the move, not stuck at home. We simply cannot afford the lost wealth that poorly supported strikes cause.	BALANC	ECONOMIC
Over the past five years, the relationship between the Government and a number of public sector unions has been particularly difficult. It is called austerity. It is called having your income limited, perhaps when you have a partner and children at home and have to try to keep their heads above water. It is about being called “difficult” when perhaps some of your neighbours who work in the private sector are able to carry on getting their income increased and looking after themselves. That is why there is disgruntlement.	POLIT	RELATE
There is little evidence—in fact, there is an overwhelming lack of evidence—that change in this area is needed. The Secretary of State mentioned the Carr review, which was set up in April 2014 and reported in October 2014. It looked at issues of intimidation. Frankly, it was right to do so. However, it found little evidence of intimidation. Nevertheless, on the basis of that report the Government have decided to introduce this legislation.	ADEQ	ADEQ
Individually and cumulatively, these proposals will fundamentally damage the capacity of unions to organise strikes. Many of these are not needed, but having the right to go on strike is an important tool on the table when you are sat down negotiating on behalf of members.	POLIT	ACCESS
I understand why trade unionism was right, and my father and his father understood it as well—it is because people used to get killed down the pits on a daily basis until the unions came in and fought for members. This Bill undermines that.	COLLECTIVE	COLLECTIVE
The approach we take in Scotland is fundamentally respectful, acknowledging the overwhelming prevalence and importance of negotiation in trade union activity. That negotiation contributes to improved employment practice and improved outcomes for both the workforce and employers.	COMPAR	RELATE
“I think there are two ways in which people are controlled. First of all frighten people and secondly	 demoralise them.�	 demoralise them.”
I am so minded by personal experience: when the National Union of Teachers was on strike in 2012, that had an impact on me as a parent. I certainly remember that the turnout was 27% of all members, so the impact on children and parents—my constituents—seemed completely disproportionate to the number who voted in favour of the strike.	BALANC	BALANC
On legitimacy	AUTONOMY	 looking at the current labour market
I also believe that opting in—members having to make a conscious decision to join a union—makes absolute sense. In every other walk of life, we would expect our constituents to have to join up to a party, not become members by default.	AUTONOMY	REPLIC
I believe that it is politically motivated. It will deepen the UK’s anti-trade union laws, which are the most restrictive in the western world.	POLIT	POLIT
E-balloting is accepted for the first stages of the election for the Conservative party mayoral candidate—it is secure enough for that—and for secure workplace balloting on recognition agreements, which is enshrined in legislation, but e-balloting is not accepted in the Bill.	REPLIC	REPLIC
In truth, the Bill is a smokescreen to divert attention away from the Government’s policies of austerity and to limit the response of working people to object to the assault on their pay, pensions and working conditions.	POLIT	POLIT
My hon. Friend the Member for Blyth  Valley (Mr Campbell) and other hon. Members have made interesting comparisons with hedge funds, the banking system and the financial sector. Such organisations and institutions promoted the casino economy that brought Britain, and indeed the world, to the brink of financial disaster. Yet, they seem to be allowed to wield considerable and unfettered political influence, and there is no proposal for similar constraints or levels of transparency. Our recovery is being built on a private debt bubble, and as austerity fails to eradicate the deficit or to improve the income or living standards for ordinary people, it is more important than ever for them to have a trade union to represent their interests.	ECONOMIC	ADEQ
In addition to significant and unnecessary new burdens, trade unions will also be expected to pay a levy to fund the certification officers’ new role. As we heard from the Secretary of State, the role will be much more proactive. They will have new powers to impose financial penalties and to scrutinise how unions use their political funds and for what purposes.	ACCESS	POWER
It seems clear to me that, in putting forward this Bill, the Government fail to understand the value of trade unions’ contribution to working practices, health and safety, productivity and the economy. The Government say that the aims of this Bill are to enable the UK to pursue an ambition to become the most prosperous major economy in the world by 2030, and to ensure that hard-working people are not disrupted by strike action.  I believe that, far from delivering those aims, the Bill is likely to work against them.	ECONOMIC	ECONOMIC
“Union reps constitute a major resource: there are approximately 2	000 workers who act as lay union representatives. We believe that modern representatives have lots to give their fellow employees and to the organisations that employ them.�	000 workers who act as lay union representatives. We believe that modern representatives have lots to give their fellow employees and to the organisations that employ them.”
The Bill is an unnecessary and vindictive attack on trade unions and undermines the democratic rights of working people, and I urge everybody in the House to vote against it.	AUTONOMY	AUTONOMY
When even Conservative Members are referring to the Bill as “Franco-style”, we have to recognise that there is something seriously wrong.	JUST	JUST
I absolutely agree with my hon. Friend. In fact, many of the issues raised could be dealt with through general legislation rather than a specific trade union Bill.	ADEQ	CREATE
By my counting, there were 10 Acts between 1980 and 1996 that attacked the trade unions. The coalition Government, much to their shame, tied in a further assault on trade unions with the issue of trust in politics in the Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Act 2014.	AUTONOMY	ADEQ
The UK has some of the most restrictive trade union laws in the western world.	POLIT	ADEQ
From his years of experience in the trade union movement, what does he think the change to the political funding relationship with the Labour party will do to help the people the Conservative party says the Bill is about—the people who want to go to work when there is a tube strike and the people who want to take their children to school when there is a teachers’ strike? What on earth will changing the legislation about political fund ballots do to help those people?	CREATE	CREATE
On picketing, I stood on a picket line in my constituency in 2011. Six careworkers from 10 to 22 years’ service faced being sacked by a Conservative council. Under the Bill, they would have had to report to and give their names to the police. As one of them said to me last week, “Jack, we’re not criminals.” As a police officer said to me last week in the west midlands, “Jack, this is not a police state.”	JUST	JUST
It is an attack not just on freedom of association but on freedom of speech. People have to give notice of what they are going to put on a blog or on Twitter. That is inventing the concept of secondary tweeting, for goodness’ sake. It is in the consultation document, and therefore can be enacted afterwards.	AUTONOMY	AUTONOMY
The freedom to speak out against injustice and to campaign for economic equality and the rights and freedoms of workers is underpinned by the European convention on human rights—rights that were bitterly fought for by the blood, sweat and tears of our ancestors. The Government claim that they are forced to amend those rights, and we are led to believe that that is because the number of strikes called in recent years is a threat to our economic wellbeing. The total number of days lost in the 12 months preceding April 2015 was  704,000, but before the House becomes hysterical about that, it is important to note that historically that figure was in the millions. In fact, we are experiencing an all-time low for strike action, and it is at its lowest level since before 1990. The simple truth is that workers do not take the decision to strike lightly, and they never have.	ECONOMIC	AUTONOMY
Let us leave human rights to one side for a moment and examine the next strand of the Government’s argument, which is that trade union activity and the right to collectively bargain poses an economic threat. That is simply not the case. Evidence provided by the New Economics Foundation recently concluded that as a wage-led economy, the UK’s prosperity depends on a substantial share of the national income going to wages.	ECONOMIC	ECONOMIC
I stress that such rights are not simply to improve workers’ living standards, but to enable the functioning of the economy as a whole. If wages continue to fall in real terms that implies a shrinking of the market. That inhibits profit and growth, and results in a vast reduction in the amounts recoverable in taxes by the Treasury. Indeed, proponents of the competitive market—including those on the Government Benches—would do well to understand that intrinsic to its very existence is not just the supply and demand of labour, but the freedom of labour to move and organise. Members who are fans of the free market mantras of Milton Friedman and co. will no doubt notice a real contradiction in terms. On the one hand, the Government advocate freedom and deregulation of company activity in their promotion of free market ideologies, but when it comes to the activity of workers it is a completely different story.	ECONOMIC	ECONOMIC
and poses a real and present danger to our economic viability as a nation. I call on Members to reject this Bill today. Failure to do so will open an economic and democratic Pandora’s box that unleashes something so pernicious that we will not be able to close the lid again.	JUST	ECONOMIC
A fundamental principle is at stake in this Bill, which is the ability of working people to combine in the trade union movement for their collective benefit—a combining together that has brought higher wages, better working conditions and enhanced rights at work.	ACCESS	ACCESS
 The Conservative party’s history is to attack that right to collect together.	AUTONOMY	AUTONOMY
Interestingly, when he quoted Clement Attlee the Secretary of State did not mention that it was Attlee’s Labour Government in 1946 that reversed that necessity to opt in to the political levy, because that was regarded as taking away power and balancing it too far from workers in the workplace. Let us not present something that has been a previous historical failure as an act of modernisation in 2015. This Bill is based on two fundamental flaws.	BALANC	BALANC
 As a former trade union officer and a proud trade union MP, I am disgusted that the Government are prepared to undermine a vital component of British public life for the sake of narrow political self-interest.	POLIT	POLIT
As many of my colleagues have touched on the specific impact on industrial relations, I wish to talk about some of the wider ramifications of this legislation, in particular its impact on an issue that is close to my own heart—the vital work of challenging political extremism in British society and the role that the trade union movement has played, and continues to play, in that.	POLIT	POLIT
I saw no evidence from any management I worked with of a desire within British industry to bring in such legislation.	ADEQ	ADEQ
Some of the proposals in the Bill are so bizarre that I cannot help but wonder if they were put in just so that they could be removed at a later point in the Bill’s  passage to give a false impression of just how reasonable the Government are.	POLIT	POLIT
The Bill would be bad for the economy, because trade unions—yes, working with management—help to spread the wealth that the country creates. The richest countries are not the ones with the 1% wealthiest elite, but the ones with the highest average wages.	COMPAR	ECONOMIC
The Bill is about power. It is about removing power from any form of organised opposition to the Conservatives’ dominance. They know that individual people are stronger when they stand together and therefore opposition to the Conservatives will be weakened by removing that collectivism, as my hon. Friend the Member for Torfaen (Nick Thomas-Symonds) explained so eloquently.	CREATE	POWER
In typically cynical and dishonest fashion, they cloak the Bill in the claim of protecting the public when in fact it does the opposite: it makes families and ordinary people much more insecure by taking away one of the few avenues of protection they have in their economic and working lives.	ECONOMIC	POWER
There is a sinister and dangerous authoritarianism to the Government’s actions. Attacking the funding of the Labour party, as the Bill clearly and deliberately does, breaks many long-standing political conventions.	POLIT	POLIT
The Bill is deeply damaging to workers’ rights and is just the latest example of how out of touch the Government are with the hard-working people of this country.	RIGHTS	RIGHTS
As the Scottish National party’s spokesperson for equalities, women and children, I, along with colleagues across the Opposition Benches, recognise the important role that trade unions play in collective bargaining power that has benefited many women across my constituency to obtain fair pay for fair work in the recent equal pay dispute.	JUST	JUST
The SNP strongly opposes the proposed reforms, because they will erode democracy in the workplace. The Bill would restrict the power of devolved Administrations, local governments and other public bodies to determine their own industrial relations.	LEGAL	AUTONOMY
The UK Government’s Trade Union Bill starts from the false premise that unions are bad and that our activities should be curtailed.	POLIT	POLIT
Are the measures in the Bill necessary in a democratic society? I place the burden on the Government to justify them as proportional, and I implore the House to oppose this arbitrary Bill.	REPLIC	ADEQ
this is an ideologically driven attack on people’s rights to democracy and collectively to stand up for their rights at work.	POLIT	POLIT
We have heard that the Bill is in breach of article 11 of the European convention on human rights. Russian television approached me to talk about it, partly because I am a member of the Council of Europe, as it was thought to be such an appalling abuse of people’s rights.	LEGAL	LEGAL
We have heard about democracy and the fact that abstentions would count as no votes, we would not expect that of a totalitarian regime or a dictatorship.	LEGAL	JUST
I come to the Chamber to speak today because it is right to oppose this ideological attack on workers, a Bill that will have widespread ramifications for workers’ ability to organise and take industrial action, which we on the Scottish National party Benches view as deeply pernicious.	POLIT	POLIT
It will come as no surprise to anyone who has heard the Tories’ poisonous rhetoric towards trade unions that this Bill should seek to undermine workers’ rights. If anybody had yet to see through the Tories’ claim to be the “party of working people”, the Bill exposes that claim as the ridiculous and ludicrous lie that it is.	POLIT	POLIT
We should protect their right to strike with every breath we have.	BALANC	RIGHTS
This Bill will damage workers’ rights and impose undemocratic and hypocritical restrictions on the right to strike.	RIGHTS	AUTONOMY
This Bill, the so-called Trade Union Bill, is in reality a threat to all our rights at work. The Conservatives claim to be the “party of working people”, yet with this Bill they have committed the biggest attack on workers’ rights in 30 years.	RIGHTS	RIGHTS
No party can claim to be representative of workers when they attack the workers’ very own institutions—the trade unions.	AUTONOMY	AUTONOMY
I worked with management over many issues, including the complete overhaul of pay structures and terms and conditions in the NHS, known as “Agenda For Change”. We worked tirelessly with management to influence and implement these new measures, which could not have been achieved without adequate facility time for representatives. Facility time is not a drain on the public purse.	ADEQ	ADEQ
I am sure my hon. Friend is aware that the TUC estimates that union workplace representatives contribute to overall productivity gains that are worth between £4 billion and £12 billion. Does she agree that measures that have had such a positive effect on productivity should be welcomed and, indeed, promoted?	ECONOMIC	ECONOMIC
There is a huge economic case for retaining the current arrangements.	ECONOMIC	ADEQ
It seems to me that the Bill is an attempt to create easy headlines about the way in which the Government are clamping down on unions, playing to a rhetoric that is based not on fact but on prejudice—and boy, have we  heard plenty of prejudice from the Government Benches today.	JUST	POLIT
It is clear that trade unions can play a vital role, so why are enclaves of radicalism such as the British Medical Association, the Headmasters’ and Headmistresses’ Conference, the Royal College of Midwives, the Royal College of Nursing and the Society of Authors being attacked in this way?	COLLECTIVE	COLLECTIVE
There appears to be no requirement for the union member to have any particular interest in the order. It is like saying to a Tesco Clubcard member, “You can collect a fine imposed by the Office of Fair Trading.” What perceived problem is that provision intended to deal with? Is the certification officer not capable of enforcing his own orders? The Bill imposes a whole new layer of bureaucracy and burdens on trade unions. Whatever happened to the red tape challenge?	ENFORCE	ENFORCE
There are the devastating cuts to legal aid and the restrictions on judicial review, undermining the fundamental principle of universal access to the law.	JUST	ACCESS
The snoopers charter is extending the power of the state to scrutinise us, while our powers to scrutinise the state are watered down by the freedom of information “review”.	ACCESS	ACCESS
“the right of individual labouring men and women to adjust their wages and conditions by collective bargaining	COLLECTIVE	 including the right to strike”
were “pillars” of British life	 but today�s Conservative party apparently wants to demolish those pillars.,COLLECTIVE	 but today’s Conservative party apparently wants to demolish those pillars.,COLLECTIVE
Those who seek justice at work will be tracked and treated like criminals, their social media monitored and their details shared with police. Those who protest will be forced to wear identifying marks and carry letters of authorisation.	AUTONOMY	JUST
Why the requirement for 40%, we might ask. That is simply the result of a calculation by the Government that, when opinion is divided, a union will have to have participation levels of 80% or more. They rightly think that that will be very difficult to obtain, and of course they are doing nothing to improve participation through e-balloting or other contemporary mechanisms. This is simply a ploy to prevent people from going on strike.	REPLIC	POLIT
My final question is: why now? What great industrial crisis exists in Britain today that requires this Bill to be at the epicentre of the Government’s legislative programme? There is none.	ADEQ	ADEQ
As a trade unionist, I knew that taking strike action was a last resort, and not one that any of us wanted to take, but when all else fails, that is what is left. Without it, the bad bosses would not want to negotiate in the first place.	REPLIC	COLLECTIVE
I am not ashamed of the trade unions’ political work. They are part of our democracy, not a barrier to it. Working people in my constituency need a voice more than ever	AUTONOMY	AUTONOMY
Against this adversary—against the crushing hand of bad employers or the state—men and women have organised, and nothing will stop their spirit in fighting for justice and making sure that they have better rights for the future.	JUST	JUST
The Government are now introducing more bureaucracy for employers, wasting more of the employers’ resources.	ECONOMIC	ECONOMIC
I am very well aware that I stand on the shoulders of giants from the generations that have gone before me and fought for my rights in the workplace—the rights for a weekend, for maternity pay and for sick pay. Those rights make workers more productive and happy. If those on the Government Benches are serious about protecting and growing our economy, they would take trade unions seriously as a partner and strengthen their rights, not remove them.	ECONOMIC	ECONOMIC
“Everyone has the right to freedom of peaceful assembly and to freedom of association	LEGAL	 including the right to form and join trade unions”—
for the protection of their interests. This Bill puts a restriction on people’s rights	 and I note that the briefing note sent to MPs from Liberty supports that view.,AUTONOMY	 and I note that the briefing note sent to MPs from Liberty supports that view.,AUTONOMY
The UK is wages-led: it is wages, not profits, that drive growth in our economy. If profit shares go up, as has been the case for the past four decades, demand actually decreases. A 1% increase in the profit share leads to a 0.13% decrease in demand, which is a loss of £2.21 billion to the economy at today’s levels.	ECONOMIC	ECONOMIC
This Bill goes against the best traditions of the Conservative party. If its members believe in free markets, they must surely believe in free labour. Perhaps that is why, in 1948, Winston Churchill opposed attempts to politicise the attacks on party political funding and the funding of a Labour party. Perhaps that is also why, in 1984, Margaret Thatcher said that the Conservative party should tread with caution before behaving in such a partisan way.	POLIT	POLIT
This Bill does two things: it attacks the freedoms and liberties of working people and it makes a partisan attack on the funding of Her Majesty’s Opposition.	POLIT	POLIT
They think that this is purely about the funding of our party, but it is not, it is about values and belief in democracy, equality, collectivism and social justice. Those are the values of the real party of the workers, and that is why I oppose this Bill.	POLIT	JUST
The Scottish Trades Union Congress reports that international evidence clearly indicates that where unions are able to negotiate collectively with employers, wages are fairer and, as a direct consequence, societies are more equal.	RELATE	COLLECTIVE
The Bill proposes restrictions on picketing activities, even though, as highlighted by civil rights groups, pickets are already more regulated than any other kind of protest. The certification officer will be given powers to investigate unions and access membership lists, even if no one has complained about the union’s activities.	AUTONOMY	AUTONOMY
I hope they succeed in convincing some of their colleagues that with the measures in this Bill they are grossly overreaching themselves.	JUST	CREATE
It is perverse to claim to support trade unions with one breath and then to support this regressive Bill with  another. It is already difficult to arrange a strike, with indicative ballots. My union has a 50-page document to guide people through the process of securing a ballot.	AUTONOMY	ADEQ
The right to strike is one of the fundamental rights on which civil society is based. It encapsulates the rights of freedom of assembly and protest for which generations of men and women have fought and struggled. The establishment and defence of these rights is one of the most vital threads in our national story.	JUST	COLLECTIVE
Strikes are a symptom of poor industrial relations, not a cause.	RELATE	RELATE
This Bill has been described as illiberal, pernicious, ridiculous, ludicrous and absurd. It represents nothing more or less than the curtailment of the civil rights of trade union members and the Government silencing those who oppose them. Britain’s low strike rate shows that the current legal framework allows principles to be put into practice. I urge Conservative Members to think very carefully before they cast that aside for political gain.	POLIT	POLIT
It is also important to remember that women have borne a higher share of the burden of this Government’s austerity policies than men. Women have already suffered more from welfare cuts and pay freezes, and I am concerned that this Bill will make those inequalities much worse.	ECONOMIC	ADEQ
The Bill’s impact assessment totally fails to account for the disproportionate effect the Bill will have on women workers.	REPLIC	REPLIC
The Bill’s new strike ballot threshold will also affect women more than men.	CREATE	CREATE
